Tile ID,Image ID,Date,Region,Country,Biome Type,Latitude,Longitude,Elevation (m),Slope (°),Rainfall (mm),Temperature (°C),Cloud Cover (%),Fire Alerts (7d),NDVI (Vegetation Index),NDMI (Moisture Index),EVI (Enhanced Vegetation Index),Tree Cover (%),Canopy Height (m),Distance to Road (km),Distance to Settlement (km),Distance to River (km),"Protected Area (1=Yes,0=No)","Logging Concession (1=Yes,0=No)",Population Density (per km²),Forest Loss Last 3Y (%),Cumulative Deforested Area (%),"Deforestation Event (Yes=1,No=0)",Predicted Risk Score,Dataset Split,Image File Path
T0029,T0029_20240701,7/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-0.55173,114.78477,133.3,1.4,150.7,25.9,67,4,0.477,0.156,0.437,77.3,30.1,5.73,7.65,5.25,0,0,16,10.4,6.53,1,0.905,train,s3://sat-imagery/seasia/T0029/2024/07/01/tile.tif
T0029,T0029_20240801,8/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-0.55173,114.78477,133.3,1.4,104.2,26.3,21,3,0.433,0.116,0.366,77.3,30.1,5.73,7.65,5.25,0,0,16,10.4,6.53,1,0.909,train,s3://sat-imagery/seasia/T0029/2024/08/01/tile.tif
T0029,T0029_20240901,9/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-0.55173,114.78477,133.3,1.4,36.8,26.5,28,6,0.397,0.06,0.351,77.3,30.1,5.73,7.65,5.25,0,0,16,10.4,6.53,1,0.923,train,s3://sat-imagery/seasia/T0029/2024/09/01/tile.tif
T0029,T0029_20241001,10/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,-0.55173,114.78477,133.3,1.4,124.4,26.3,34,4,0.472,0.095,0.381,77.3,30.1,5.73,7.65,5.25,0,0,16,10.4,6.53,1,0.909,train,s3://sat-imagery/seasia/T0029/2024/10/01/tile.tif
T0030,T0030_20240101,1/1/2024,Amazon,Peru,Tropical Rainforest,-5.67852,-59.34037,71.6,5,338.2,25.1,52.1,2,0.589,0.19,0.461,83.6,23.3,40.98,34.46,16.6,1,1,7.1,16.1,0,0,0.774,test,s3://sat-imagery/amazon/T0030/2024/01/01/tile.tif
T0030,T0030_20240201,2/1/2024,Amazon,Peru,Tropical Rainforest,-5.67852,-59.34037,71.6,5,400.7,24.7,50.7,7,0.614,0.23,0.458,83.6,23.3,40.98,34.46,16.6,1,1,7.1,16.1,0,0,0.794,test,s3://sat-imagery/amazon/T0030/2024/02/01/tile.tif
T0030,T0030_20240301,3/1/2024,Amazon,Peru,Tropical Rainforest,-5.67852,-59.34037,71.6,5,410.1,24.5,17.7,2,0.6,0.229,0.457,83.6,23.3,40.98,34.46,16.6,1,1,7.1,16.1,0,0,0.77,test,s3://sat-imagery/amazon/T0030/2024/03/01/tile.tif
T0030,T0030_20240401,4/1/2024,Amazon,Peru,Tropical Rainforest,-5.67852,-59.34037,71.6,5,385,24.6,63.5,5,0.589,0.29,0.499,83.6,23.3,40.98,34.46,16.6,1,1,7.1,16.1,0,0,0.783,test,s3://sat-imagery/amazon/T0030/2024/04/01/tile.tif
T0030,T0030_20240501,5/1/2024,Amazon,Peru,Tropical Rainforest,-5.67852,-59.34037,71.6,5,202.3,25.1,29.1,0,0.559,0.263,0.427,83.6,23.3,40.98,34.46,16.6,1,1,7.1,16.1,0,0,0.769,test,s3://sat-imagery/amazon/T0030/2024/05/01/tile.tif
T0030,T0030_20240601,6/1/2024,Amazon,Peru,Tropical Rainforest,-5.67852,-59.34037,71.6,5,192.6,25.7,38.6,3,0.565,0.207,0.473,83.6,23.3,40.98,34.46,16.6,1,1,7.1,16.1,0,0,0.789,test,s3://sat-imagery/amazon/T0030/2024/06/01/tile.tif
T0030,T0030_20240701,7/1/2024,Amazon,Peru,Tropical Rainforest,-5.67852,-59.34037,71.6,5,60.3,26.3,14.4,2,0.465,0.075,0.37,83.6,23.3,40.98,34.46,16.6,1,1,7.1,16.1,0,0,0.819,test,s3://sat-imagery/amazon/T0030/2024/07/01/tile.tif
T0030,T0030_20240801,8/1/2024,Amazon,Peru,Tropical Rainforest,-5.67852,-59.34037,71.6,5,32,26.7,8.6,7,0.441,0.056,0.407,83.6,23.3,40.98,34.46,16.6,1,1,7.1,16.1,0,0,0.845,test,s3://sat-imagery/amazon/T0030/2024/08/01/tile.tif
T0030,T0030_20240901,9/1/2024,Amazon,Peru,Tropical Rainforest,-5.67852,-59.34037,71.6,5,30,26.9,44.4,12,0.443,0.065,0.365,83.6,23.3,40.98,34.46,16.6,1,1,7.1,16.1,0,0,0.864,test,s3://sat-imagery/amazon/T0030/2024/09/01/tile.tif
T0030,T0030_20241001,10/1/2024,Amazon,Peru,Tropical Rainforest,-5.67852,-59.34037,71.6,5,190.3,26.7,35.7,5,0.651,0.215,0.45,83.6,23.3,40.98,34.46,16.6,1,1,7.1,16.1,0,0,0.791,test,s3://sat-imagery/amazon/T0030/2024/10/01/tile.tif
T0031,T0031_20240101,1/1/2024,Congo Basin,Gabon,Tropical Rainforest,-1.5725,17.13491,238.3,8.7,266.1,26.3,64.5,3,0.532,0.243,0.468,79.2,19,3.31,23.29,3.94,1,0,13.8,47.1,0,0,0.826,train,s3://sat-imagery/congobasin/T0031/2024/01/01/tile.tif
T0031,T0031_20240201,2/1/2024,Congo Basin,Gabon,Tropical Rainforest,-1.5725,17.13491,238.3,8.7,350.8,25.9,54.5,4,0.554,0.256,0.48,79.2,19,3.31,23.29,3.94,1,0,13.8,47.1,0,0,0.828,train,s3://sat-imagery/congobasin/T0031/2024/02/01/tile.tif
T0031,T0031_20240301,3/1/2024,Congo Basin,Gabon,Tropical Rainforest,-1.5725,17.13491,238.3,8.7,344,25.7,36.3,2,0.564,0.278,0.427,79.2,19,3.31,23.29,3.94,1,0,13.8,47.1,0,0,0.817,train,s3://sat-imagery/congobasin/T0031/2024/03/01/tile.tif
T0031,T0031_20240401,4/1/2024,Congo Basin,Gabon,Tropical Rainforest,-1.5725,17.13491,238.3,8.7,349.7,25.8,60.1,3,0.605,0.274,0.467,79.2,19,3.31,23.29,3.94,1,0,13.8,47.1,0,0,0.818,train,s3://sat-imagery/congobasin/T0031/2024/04/01/tile.tif
T0031,T0031_20240501,5/1/2024,Congo Basin,Gabon,Tropical Rainforest,-1.5725,17.13491,238.3,8.7,320.7,26.3,81.4,3,0.595,0.246,0.442,79.2,19,3.31,23.29,3.94,1,0,13.8,47.1,0,0,0.821,train,s3://sat-imagery/congobasin/T0031/2024/05/01/tile.tif
T0031,T0031_20240601,6/1/2024,Congo Basin,Gabon,Tropical Rainforest,-1.5725,17.13491,238.3,8.7,108.8,26.9,52.3,5,0.46,0.101,0.409,79.2,19,3.31,23.29,3.94,1,0,13.8,47.1,0,0,0.862,train,s3://sat-imagery/congobasin/T0031/2024/06/01/tile.tif
T0031,T0031_20240701,7/1/2024,Congo Basin,Gabon,Tropical Rainforest,-1.5725,17.13491,238.3,8.7,192.1,27.5,54.7,7,0.538,0.219,0.472,79.2,19,3.31,23.29,3.94,1,0,13.8,47.1,0,0,0.85,train,s3://sat-imagery/congobasin/T0031/2024/07/01/tile.tif
T0031,T0031_20240801,8/1/2024,Congo Basin,Gabon,Tropical Rainforest,-1.5725,17.13491,238.3,8.7,93.5,27.9,42.1,3,0.514,0.089,0.409,79.2,19,3.31,23.29,3.94,1,0,13.8,47.1,0,0,0.853,train,s3://sat-imagery/congobasin/T0031/2024/08/01/tile.tif
T0031,T0031_20240901,9/1/2024,Congo Basin,Gabon,Tropical Rainforest,-1.5725,17.13491,238.3,8.7,94.7,28.1,50.7,3,0.479,0.098,0.37,79.2,19,3.31,23.29,3.94,1,0,13.8,47.1,0,0,0.855,train,s3://sat-imagery/congobasin/T0031/2024/09/01/tile.tif
T0031,T0031_20241001,10/1/2024,Congo Basin,Gabon,Tropical Rainforest,-1.5725,17.13491,238.3,8.7,153.9,27.9,36.2,4,0.515,0.174,0.378,79.2,19,3.31,23.29,3.94,1,0,13.8,47.1,0,0,0.847,train,s3://sat-imagery/congobasin/T0031/2024/10/01/tile.tif
T0032,T0032_20240101,1/1/2024,SE Asia,Indonesia,Tropical Rainforest,-3.62192,113.25669,319.9,4.7,272.8,26.9,44.7,4,0.623,0.235,0.487,77.2,22.7,22.91,36.89,12.01,0,1,23.1,21.6,0,0,0.903,train,s3://sat-imagery/seasia/T0032/2024/01/01/tile.tif
T0032,T0032_20240201,2/1/2024,SE Asia,Indonesia,Tropical Rainforest,-3.62192,113.25669,319.9,4.7,345.9,26.5,45.3,2,0.568,0.228,0.447,77.2,22.7,22.91,36.89,12.01,0,1,23.1,21.6,0,0,0.9,train,s3://sat-imagery/seasia/T0032/2024/02/01/tile.tif
T0032,T0032_20240301,3/1/2024,SE Asia,Indonesia,Tropical Rainforest,-3.62192,113.25669,319.9,4.7,437.7,26.3,40.9,3,0.531,0.229,0.433,77.2,22.7,22.91,36.89,12.01,0,1,23.1,21.6,0,0,0.905,train,s3://sat-imagery/seasia/T0032/2024/03/01/tile.tif
T0032,T0032_20240401,4/1/2024,SE Asia,Indonesia,Tropical Rainforest,-3.62192,113.25669,319.9,4.7,368.1,26.5,26.1,5,0.604,0.199,0.475,77.2,22.7,22.91,36.89,12.01,0,1,23.1,21.6,0,0,0.907,train,s3://sat-imagery/seasia/T0032/2024/04/01/tile.tif
T0032,T0032_20240501,5/1/2024,SE Asia,Indonesia,Tropical Rainforest,-3.62192,113.25669,319.9,4.7,334.1,26.9,25.9,4,0.536,0.245,0.467,77.2,22.7,22.91,36.89,12.01,0,1,23.1,21.6,0,0,0.907,train,s3://sat-imagery/seasia/T0032/2024/05/01/tile.tif
T0032,T0032_20240601,6/1/2024,SE Asia,Indonesia,Tropical Rainforest,-3.62192,113.25669,319.9,4.7,140.7,27.5,49.9,5,0.528,0.119,0.402,77.2,22.7,22.91,36.89,12.01,0,1,23.1,21.6,0,0,0.921,train,s3://sat-imagery/seasia/T0032/2024/06/01/tile.tif
T0032,T0032_20240701,7/1/2024,SE Asia,Indonesia,Tropical Rainforest,-3.62192,113.25669,319.9,4.7,111.5,28.1,25.2,5,0.451,0.141,0.376,77.2,22.7,22.91,36.89,12.01,0,1,23.1,21.6,0,0,0.925,train,s3://sat-imagery/seasia/T0032/2024/07/01/tile.tif
T0032,T0032_20240801,8/1/2024,SE Asia,Indonesia,Tropical Rainforest,-3.62192,113.25669,319.9,4.7,45.4,28.5,30.1,4,0.443,0.093,0.355,77.2,22.7,22.91,36.89,12.01,0,1,23.1,21.6,0,0,0.928,train,s3://sat-imagery/seasia/T0032/2024/08/01/tile.tif
T0032,T0032_20240901,9/1/2024,SE Asia,Indonesia,Tropical Rainforest,-3.62192,113.25669,319.9,4.7,32.6,28.7,50.1,11,0.433,0.038,0.361,77.2,22.7,22.91,36.89,12.01,0,1,23.1,21.6,0,0,0.943,train,s3://sat-imagery/seasia/T0032/2024/09/01/tile.tif
T0032,T0032_20241001,10/1/2024,SE Asia,Indonesia,Tropical Rainforest,-3.62192,113.25669,319.9,4.7,31.4,28.6,42.7,7,0.405,0.041,0.376,77.2,22.7,22.91,36.89,12.01,0,1,23.1,21.6,3.42,1,0.937,train,s3://sat-imagery/seasia/T0032/2024/10/01/tile.tif
T0033,T0033_20240101,1/1/2024,Amazon,Brazil,Tropical Rainforest,-4.73703,-61.35443,612.9,3.6,339.2,26,67.2,3,0.607,0.254,0.498,94.2,13.6,5.59,21.03,10.71,0,0,5.1,10.3,0,0,0.875,val,s3://sat-imagery/amazon/T0033/2024/01/01/tile.tif
T0033,T0033_20240201,2/1/2024,Amazon,Brazil,Tropical Rainforest,-4.73703,-61.35443,612.9,3.6,293.5,25.6,35.5,3,0.658,0.253,0.493,94.2,13.6,5.59,21.03,10.71,0,0,5.1,10.3,0.78,1,0.872,val,s3://sat-imagery/amazon/T0033/2024/02/01/tile.tif
T0033,T0033_20240301,3/1/2024,Amazon,Brazil,Tropical Rainforest,-4.73703,-61.35443,612.9,3.6,343.6,25.4,47.3,2,0.639,0.275,0.508,94.2,13.6,5.59,21.03,10.71,0,0,5.1,10.3,0.78,1,0.869,val,s3://sat-imagery/amazon/T0033/2024/03/01/tile.tif
T0033,T0033_20240401,4/1/2024,Amazon,Brazil,Tropical Rainforest,-4.73703,-61.35443,612.9,3.6,299.9,25.6,63.6,2,0.622,0.268,0.529,94.2,13.6,5.59,21.03,10.71,0,0,5.1,10.3,0.78,1,0.87,val,s3://sat-imagery/amazon/T0033/2024/04/01/tile.tif
T0033,T0033_20240501,5/1/2024,Amazon,Brazil,Tropical Rainforest,-4.73703,-61.35443,612.9,3.6,286.2,26,53.5,3,0.592,0.276,0.505,94.2,13.6,5.59,21.03,10.71,0,0,5.1,10.3,0.78,1,0.875,val,s3://sat-imagery/amazon/T0033/2024/05/01/tile.tif
T0033,T0033_20240601,6/1/2024,Amazon,Brazil,Tropical Rainforest,-4.73703,-61.35443,612.9,3.6,264.9,26.6,31.5,7,0.598,0.269,0.508,94.2,13.6,5.59,21.03,10.71,0,0,5.1,10.3,0.78,1,0.888,val,s3://sat-imagery/amazon/T0033/2024/06/01/tile.tif
T0033,T0033_20240701,7/1/2024,Amazon,Brazil,Tropical Rainforest,-4.73703,-61.35443,612.9,3.6,107.2,27.2,33.4,6,0.563,0.136,0.438,94.2,13.6,5.59,21.03,10.71,0,0,5.1,10.3,0.78,1,0.903,val,s3://sat-imagery/amazon/T0033/2024/07/01/tile.tif
T0033,T0033_20240801,8/1/2024,Amazon,Brazil,Tropical Rainforest,-4.73703,-61.35443,612.9,3.6,79.5,27.6,40.4,7,0.545,0.154,0.407,94.2,13.6,5.59,21.03,10.71,0,0,5.1,10.3,0.78,1,0.908,val,s3://sat-imagery/amazon/T0033/2024/08/01/tile.tif
T0033,T0033_20240901,9/1/2024,Amazon,Brazil,Tropical Rainforest,-4.73703,-61.35443,612.9,3.6,84.2,27.8,46.2,8,0.544,0.141,0.463,94.2,13.6,5.59,21.03,10.71,0,0,5.1,10.3,0.78,1,0.91,val,s3://sat-imagery/amazon/T0033/2024/09/01/tile.tif
T0033,T0033_20241001,10/1/2024,Amazon,Brazil,Tropical Rainforest,-4.73703,-61.35443,612.9,3.6,78.7,27.7,35.3,4,0.535,0.146,0.439,94.2,13.6,5.59,21.03,10.71,0,0,5.1,10.3,0.78,1,0.901,val,s3://sat-imagery/amazon/T0033/2024/10/01/tile.tif
T0034,T0034_20240101,1/1/2024,Congo Basin,DRC,Tropical Rainforest,-1.35845,15.36656,268.2,5.8,343.9,27,50.5,3,0.663,0.274,0.489,98,27.5,4.91,44.14,11.98,1,0,9.1,16.1,0,0,0.75,train,s3://sat-imagery/congobasin/T0034/2024/01/01/tile.tif
T0034,T0034_20240201,2/1/2024,Congo Basin,DRC,Tropical Rainforest,-1.35845,15.36656,268.2,5.8,358.8,26.5,50.4,1,0.631,0.262,0.543,98,27.5,4.91,44.14,11.98,1,0,9.1,16.1,0,0,0.743,train,s3://sat-imagery/congobasin/T0034/2024/02/01/tile.tif
T0034,T0034_20240301,3/1/2024,Congo Basin,DRC,Tropical Rainforest,-1.35845,15.36656,268.2,5.8,346.3,26.3,44.7,2,0.728,0.28,0.527,98,27.5,4.91,44.14,11.98,1,0,9.1,16.1,0,0,0.736,train,s3://sat-imagery/congobasin/T0034/2024/03/01/tile.tif
T0034,T0034_20240401,4/1/2024,Congo Basin,DRC,Tropical Rainforest,-1.35845,15.36656,268.2,5.8,360.8,26.5,65.5,5,0.592,0.306,0.459,98,27.5,4.91,44.14,11.98,1,0,9.1,16.1,0,0,0.766,train,s3://sat-imagery/congobasin/T0034/2024/04/01/tile.tif
T0034,T0034_20240501,5/1/2024,Congo Basin,DRC,Tropical Rainforest,-1.35845,15.36656,268.2,5.8,174.4,26.9,2.5,2,0.62,0.202,0.444,98,27.5,4.91,44.14,11.98,1,0,9.1,16.1,0,0,0.766,train,s3://sat-imagery/congobasin/T0034/2024/05/01/tile.tif
T0034,T0034_20240601,6/1/2024,Congo Basin,DRC,Tropical Rainforest,-1.35845,15.36656,268.2,5.8,98.1,27.5,50.8,9,0.553,0.112,0.445,98,27.5,4.91,44.14,11.98,1,0,9.1,16.1,0,0,0.822,train,s3://sat-imagery/congobasin/T0034/2024/06/01/tile.tif
T0034,T0034_20240701,7/1/2024,Congo Basin,DRC,Tropical Rainforest,-1.35845,15.36656,268.2,5.8,117.1,28.1,40.5,7,0.585,0.155,0.467,98,27.5,4.91,44.14,11.98,1,0,9.1,16.1,0,0,0.806,train,s3://sat-imagery/congobasin/T0034/2024/07/01/tile.tif
T0034,T0034_20240801,8/1/2024,Congo Basin,DRC,Tropical Rainforest,-1.35845,15.36656,268.2,5.8,82.7,28.6,28.2,6,0.538,0.122,0.426,98,27.5,4.91,44.14,11.98,1,0,9.1,16.1,0,0,0.811,train,s3://sat-imagery/congobasin/T0034/2024/08/01/tile.tif
T0034,T0034_20240901,9/1/2024,Congo Basin,DRC,Tropical Rainforest,-1.35845,15.36656,268.2,5.8,83.1,28.7,53.7,5,0.57,0.184,0.451,98,27.5,4.91,44.14,11.98,1,0,9.1,16.1,0,0,0.8,train,s3://sat-imagery/congobasin/T0034/2024/09/01/tile.tif
T0034,T0034_20241001,10/1/2024,Congo Basin,DRC,Tropical Rainforest,-1.35845,15.36656,268.2,5.8,80.3,28.6,5.3,4,0.555,0.158,0.453,98,27.5,4.91,44.14,11.98,1,0,9.1,16.1,0,0,0.798,train,s3://sat-imagery/congobasin/T0034/2024/10/01/tile.tif
T0035,T0035_20240101,1/1/2024,SE Asia,Malaysia,Tropical Rainforest,-1.52754,111.77801,285.9,6.3,257.8,24.3,47.6,2,0.616,0.248,0.508,89.4,29.1,15.51,14.69,13.4,0,0,4.7,3.7,0,0,0.858,val,s3://sat-imagery/seasia/T0035/2024/01/01/tile.tif
T0035,T0035_20240201,2/1/2024,SE Asia,Malaysia,Tropical Rainforest,-1.52754,111.77801,285.9,6.3,454.3,23.9,63.7,2,0.623,0.225,0.477,89.4,29.1,15.51,14.69,13.4,0,0,4.7,3.7,0,0,0.858,val,s3://sat-imagery/seasia/T0035/2024/02/01/tile.tif
T0035,T0035_20240301,3/1/2024,SE Asia,Malaysia,Tropical Rainforest,-1.52754,111.77801,285.9,6.3,392.4,23.7,16.3,1,0.619,0.252,0.451,89.4,29.1,15.51,14.69,13.4,0,0,4.7,3.7,0,0,0.853,val,s3://sat-imagery/seasia/T0035/2024/03/01/tile.tif
T0035,T0035_20240401,4/1/2024,SE Asia,Malaysia,Tropical Rainforest,-1.52754,111.77801,285.9,6.3,453.1,23.8,24.9,3,0.637,0.269,0.506,89.4,29.1,15.51,14.69,13.4,0,0,4.7,3.7,0,0,0.859,val,s3://sat-imagery/seasia/T0035/2024/04/01/tile.tif
T0035,T0035_20240501,5/1/2024,SE Asia,Malaysia,Tropical Rainforest,-1.52754,111.77801,285.9,6.3,285.2,24.3,32.2,3,0.652,0.241,0.493,89.4,29.1,15.51,14.69,13.4,0,0,4.7,3.7,0,0,0.859,val,s3://sat-imagery/seasia/T0035/2024/05/01/tile.tif
T0035,T0035_20240601,6/1/2024,SE Asia,Malaysia,Tropical Rainforest,-1.52754,111.77801,285.9,6.3,331.5,24.8,50.4,3,0.675,0.252,0.491,89.4,29.1,15.51,14.69,13.4,0,0,4.7,3.7,0,0,0.857,val,s3://sat-imagery/seasia/T0035/2024/06/01/tile.tif
T0035,T0035_20240701,7/1/2024,SE Asia,Malaysia,Tropical Rainforest,-1.52754,111.77801,285.9,6.3,59.1,25.5,30.4,5,0.511,0.107,0.414,89.4,29.1,15.51,14.69,13.4,0,0,4.7,3.7,0,0,0.897,val,s3://sat-imagery/seasia/T0035/2024/07/01/tile.tif
T0035,T0035_20240801,8/1/2024,SE Asia,Malaysia,Tropical Rainforest,-1.52754,111.77801,285.9,6.3,-16.1,25.9,24,4,0.474,0.028,0.367,89.4,29.1,15.51,14.69,13.4,0,0,4.7,3.7,0,0,0.904,val,s3://sat-imagery/seasia/T0035/2024/08/01/tile.tif
T0035,T0035_20240901,9/1/2024,SE Asia,Malaysia,Tropical Rainforest,-1.52754,111.77801,285.9,6.3,45.2,26.1,31.7,4,0.486,0.098,0.39,89.4,29.1,15.51,14.69,13.4,0,0,4.7,3.7,0,0,0.896,val,s3://sat-imagery/seasia/T0035/2024/09/01/tile.tif
T0035,T0035_20241001,10/1/2024,SE Asia,Malaysia,Tropical Rainforest,-1.52754,111.77801,285.9,6.3,95.8,25.9,12.9,4,0.518,0.121,0.405,89.4,29.1,15.51,14.69,13.4,0,0,4.7,3.7,0,0,0.89,val,s3://sat-imagery/seasia/T0035/2024/10/01/tile.tif
T0036,T0036_20240101,1/1/2024,Amazon,Peru,Tropical Rainforest,-4.62031,-65.63706,567.2,10,349.8,24.8,58.1,0,0.631,0.256,0.501,90.7,40,12.47,37.27,6.46,1,1,3.5,5.1,1.95,1,0.786,train,s3://sat-imagery/amazon/T0036/2024/01/01/tile.tif
T0036,T0036_20240201,2/1/2024,Amazon,Peru,Tropical Rainforest,-4.62031,-65.63706,567.2,10,387.4,24.4,50.6,2,0.645,0.307,0.479,90.7,40,12.47,37.27,6.46,1,1,3.5,5.1,1.95,1,0.791,train,s3://sat-imagery/amazon/T0036/2024/02/01/tile.tif
T0036,T0036_20240301,3/1/2024,Amazon,Peru,Tropical Rainforest,-4.62031,-65.63706,567.2,10,398,24.2,52,1,0.611,0.217,0.505,90.7,40,12.47,37.27,6.46,1,1,3.5,5.1,1.95,1,0.796,train,s3://sat-imagery/amazon/T0036/2024/03/01/tile.tif
T0036,T0036_20240401,4/1/2024,Amazon,Peru,Tropical Rainforest,-4.62031,-65.63706,567.2,10,294.1,24.3,22.3,3,0.659,0.271,0.506,90.7,40,12.47,37.27,6.46,1,1,3.5,5.1,1.95,1,0.797,train,s3://sat-imagery/amazon/T0036/2024/04/01/tile.tif
T0036,T0036_20240501,5/1/2024,Amazon,Peru,Tropical Rainforest,-4.62031,-65.63706,567.2,10,384.3,24.8,47.7,3,0.591,0.251,0.502,90.7,40,12.47,37.27,6.46,1,1,3.5,5.1,1.95,1,0.805,train,s3://sat-imagery/amazon/T0036/2024/05/01/tile.tif
T0036,T0036_20240601,6/1/2024,Amazon,Peru,Tropical Rainforest,-4.62031,-65.63706,567.2,10,145.1,25.4,56,5,0.532,0.135,0.437,90.7,40,12.47,37.27,6.46,1,1,3.5,5.1,1.95,1,0.839,train,s3://sat-imagery/amazon/T0036/2024/06/01/tile.tif
T0036,T0036_20240701,7/1/2024,Amazon,Peru,Tropical Rainforest,-4.62031,-65.63706,567.2,10,33.6,26,60.9,4,0.519,0.072,0.386,90.7,40,12.47,37.27,6.46,1,1,3.5,5.1,1.95,1,0.85,train,s3://sat-imagery/amazon/T0036/2024/07/01/tile.tif
T0036,T0036_20240801,8/1/2024,Amazon,Peru,Tropical Rainforest,-4.62031,-65.63706,567.2,10,41.3,26.4,48,6,0.517,0.084,0.419,90.7,40,12.47,37.27,6.46,1,1,3.5,5.1,1.95,1,0.857,train,s3://sat-imagery/amazon/T0036/2024/08/01/tile.tif
T0036,T0036_20240901,9/1/2024,Amazon,Peru,Tropical Rainforest,-4.62031,-65.63706,567.2,10,32.7,26.6,26.9,7,0.475,0.078,0.402,90.7,40,12.47,37.27,6.46,1,1,3.5,5.1,1.95,1,0.864,train,s3://sat-imagery/amazon/T0036/2024/09/01/tile.tif
T0036,T0036_20241001,10/1/2024,Amazon,Peru,Tropical Rainforest,-4.62031,-65.63706,567.2,10,39.2,26.4,31.8,4,0.506,0.084,0.412,90.7,40,12.47,37.27,6.46,1,1,3.5,5.1,1.95,1,0.85,train,s3://sat-imagery/amazon/T0036/2024/10/01/tile.tif
T0037,T0037_20240101,1/1/2024,Congo Basin,DRC,Tropical Rainforest,-0.50193,20.55325,0,0.1,357.9,26,42.5,4,0.553,0.239,0.479,80.4,35.6,10.76,19.59,12.88,0,1,10.6,7.9,0.8,1,0.914,train,s3://sat-imagery/congobasin/T0037/2024/01/01/tile.tif
T0037,T0037_20240201,2/1/2024,Congo Basin,DRC,Tropical Rainforest,-0.50193,20.55325,0,0.1,388.9,25.5,38.1,3,0.545,0.254,0.464,80.4,35.6,10.76,19.59,12.88,0,1,10.6,7.9,0.8,1,0.911,train,s3://sat-imagery/congobasin/T0037/2024/02/01/tile.tif
T0037,T0037_20240301,3/1/2024,Congo Basin,DRC,Tropical Rainforest,-0.50193,20.55325,0,0.1,435.3,25.3,28.5,5,0.61,0.303,0.413,80.4,35.6,10.76,19.59,12.88,0,1,10.6,7.9,0.8,1,0.911,train,s3://sat-imagery/congobasin/T0037/2024/03/01/tile.tif
T0037,T0037_20240401,4/1/2024,Congo Basin,DRC,Tropical Rainforest,-0.50193,20.55325,0,0.1,413.8,25.5,40.5,4,0.535,0.264,0.451,80.4,35.6,10.76,19.59,12.88,0,1,10.6,7.9,0.8,1,0.914,train,s3://sat-imagery/congobasin/T0037/2024/04/01/tile.tif
T0037,T0037_20240501,5/1/2024,Congo Basin,DRC,Tropical Rainforest,-0.50193,20.55325,0,0.1,110,25.9,33.5,4,0.538,0.132,0.405,80.4,35.6,10.76,19.59,12.88,0,1,10.6,7.9,0.8,1,0.926,train,s3://sat-imagery/congobasin/T0037/2024/05/01/tile.tif
T0037,T0037_20240601,6/1/2024,Congo Basin,DRC,Tropical Rainforest,-0.50193,20.55325,0,0.1,292.5,26.5,63.2,0,0.567,0.228,0.448,80.4,35.6,10.76,19.59,12.88,0,1,10.6,7.9,0.8,1,0.903,train,s3://sat-imagery/congobasin/T0037/2024/06/01/tile.tif
T0037,T0037_20240701,7/1/2024,Congo Basin,DRC,Tropical Rainforest,-0.50193,20.55325,0,0.1,195.8,27.1,61.3,1,0.563,0.14,0.446,80.4,35.6,10.76,19.59,12.88,0,1,10.6,7.9,0.8,1,0.913,train,s3://sat-imagery/congobasin/T0037/2024/07/01/tile.tif
T0037,T0037_20240801,8/1/2024,Congo Basin,DRC,Tropical Rainforest,-0.50193,20.55325,0,0.1,-12,27.6,31.1,6,0.429,0.062,0.358,80.4,35.6,10.76,19.59,12.88,0,1,10.6,7.9,0.8,1,0.941,train,s3://sat-imagery/congobasin/T0037/2024/08/01/tile.tif
T0037,T0037_20240901,9/1/2024,Congo Basin,DRC,Tropical Rainforest,-0.50193,20.55325,0,0.1,15.2,27.7,29,8,0.459,0.066,0.366,80.4,35.6,10.76,19.59,12.88,0,1,10.6,7.9,0.8,1,0.942,train,s3://sat-imagery/congobasin/T0037/2024/09/01/tile.tif
T0037,T0037_20241001,10/1/2024,Congo Basin,DRC,Tropical Rainforest,-0.50193,20.55325,0,0.1,110.7,27.6,49.9,10,0.474,0.141,0.357,80.4,35.6,10.76,19.59,12.88,0,1,10.6,7.9,0.8,1,0.939,train,s3://sat-imagery/congobasin/T0037/2024/10/01/tile.tif
T0038,T0038_20240101,1/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,0.3962,109.78601,407.6,0.9,316.4,24.9,40.3,6,0.567,0.227,0.496,86.9,24.3,17.35,1.53,10.68,1,1,12.2,30.7,0,0,0.867,train,s3://sat-imagery/seasia/T0038/2024/01/01/tile.tif
T0038,T0038_20240201,2/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,0.3962,109.78601,407.6,0.9,333.5,24.5,37.7,1,0.586,0.246,0.457,86.9,24.3,17.35,1.53,10.68,1,1,12.2,30.7,0,0,0.846,train,s3://sat-imagery/seasia/T0038/2024/02/01/tile.tif
